ANYO_ACADEMICO;COD_PROV;NOM_PROV;COD_MUN;NOM_MUN;COD_CENTRO;NOM_CENTRO;COD_FAMILIA;NOM_FAMILIA;COD_GRADO;NOM_GRADO;COD_CICLO;NOM_CICLO;COD_CURSO;CURSO;COD_TURNO;NOM_TURNO;NUM_GRUPOS;NUM_ALUMNOS
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007542;IES EDUARDO MERELLÓ;129;FABRICACIÓN MECÁNICA;GM;GRADO MEDIO;433103;MECANIZADO (LOE);2CFM;SEGUNDO;2;VESPERTINO;1;2
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007542;IES EDUARDO MERELLÓ;129;FABRICACIÓN MECÁNICA;GS;GRADO SUPERIOR;713104;PROGRAMACIÓN DE LA PRODUCCIÓN EN FABRICACIÓN MECÁNICA;1CFS;PRIMERO;2;VESPERTINO;1;32
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007542;IES EDUARDO MERELLÓ;129;FABRICACIÓN MECÁNICA;GS;GRADO SUPERIOR;713104;PROGRAMACIÓN DE LA PRODUCCIÓN EN FABRICACIÓN MECÁNICA;2CFS;SEGUNDO;2;VESPERTINO;1;19
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007542;IES EDUARDO MERELLÓ;193;INSTALACIÓN Y MANTENIMIENTO;GM;GRADO MEDIO;212103;MANTENIMIENTO ELECTROMECÁNICO;1CFM;PRIMERO;1;DIURNO;1;30
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007542;IES EDUARDO MERELLÓ;193;INSTALACIÓN Y MANTENIMIENTO;GM;GRADO MEDIO;212103;MANTENIMIENTO ELECTROMECÁNICO;2CFM;SEGUNDO;1;DIURNO;1;8
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007542;IES EDUARDO MERELLÓ;193;INSTALACIÓN Y MANTENIMIENTO;GM;GRADO MEDIO;212103;MANTENIMIENTO ELECTROMECÁNICO;2CFM;SEGUNDO;2;VESPERTINO;1;5
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007542;IES EDUARDO MERELLÓ;193;INSTALACIÓN Y MANTENIMIENTO;GS;GRADO SUPERIOR;897104;MECATRÓNICA INDUSTRIAL;1CFS;PRIMERO;1;DIURNO;1;1
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007542;IES EDUARDO MERELLÓ;193;INSTALACIÓN Y MANTENIMIENTO;GS;GRADO SUPERIOR;897104;MECATRÓNICA INDUSTRIAL;1CFS;PRIMERO;2;VESPERTINO;1;35
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007542;IES EDUARDO MERELLÓ;193;INSTALACIÓN Y MANTENIMIENTO;GS;GRADO SUPERIOR;897104;MECATRÓNICA INDUSTRIAL;2CFS;SEGUNDO;2;VESPERTINO;1;23
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;001;ADMINISTRACIÓN Y GESTIÓN;FPB;FP BÁSICA;96210A;SERVICIOS ADMINISTRATIVOS;1CFB;PRIMERO;-1;OTROS;1;4
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;001;ADMINISTRACIÓN Y GESTIÓN;FPB;FP BÁSICA;96210A;SERVICIOS ADMINISTRATIVOS;1CFB;PRIMERO;1;DIURNO;1;4
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;001;ADMINISTRACIÓN Y GESTIÓN;FPB;FP BÁSICA;96210A;SERVICIOS ADMINISTRATIVOS;1CFB;PRIMERO;4;MATUTINO;1;11
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;001;ADMINISTRACIÓN Y GESTIÓN;FPB;FP BÁSICA;96210A;SERVICIOS ADMINISTRATIVOS;2CFB;SEGUNDO;-1;OTROS;1;8
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;001;ADMINISTRACIÓN Y GESTIÓN;GM;GRADO MEDIO;472103;GESTIÓN ADMINISTRATIVA (LOE);1CFM;PRIMERO;-1;OTROS;3;15
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;001;ADMINISTRACIÓN Y GESTIÓN;GM;GRADO MEDIO;472103;GESTIÓN ADMINISTRATIVA (LOE);1CFM;PRIMERO;1;DIURNO;1;1
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;001;ADMINISTRACIÓN Y GESTIÓN;GM;GRADO MEDIO;472103;GESTIÓN ADMINISTRATIVA (LOE);1CFM;PRIMERO;2;VESPERTINO;1;17
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;001;ADMINISTRACIÓN Y GESTIÓN;GM;GRADO MEDIO;472103;GESTIÓN ADMINISTRATIVA (LOE);1CFM;PRIMERO;4;MATUTINO;1;33
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;001;ADMINISTRACIÓN Y GESTIÓN;GM;GRADO MEDIO;472103;GESTIÓN ADMINISTRATIVA (LOE);2CFM;SEGUNDO;-1;OTROS;2;35
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;001;ADMINISTRACIÓN Y GESTIÓN;GM;GRADO MEDIO;472103;GESTIÓN ADMINISTRATIVA (LOE);2CFM;SEGUNDO;2;VESPERTINO;1;1
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;001;ADMINISTRACIÓN Y GESTIÓN;GM;GRADO MEDIO;472103;GESTIÓN ADMINISTRATIVA (LOE);2CFM;SEGUNDO;4;MATUTINO;1;2
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;001;ADMINISTRACIÓN Y GESTIÓN;GS;GRADO SUPERIOR;441104;ADMINISTRACIÓN Y FINANZAS (LOE);1CFS;PRIMERO;-1;OTROS;2;17
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;001;ADMINISTRACIÓN Y GESTIÓN;GS;GRADO SUPERIOR;441104;ADMINISTRACIÓN Y FINANZAS (LOE);1CFS;PRIMERO;2;VESPERTINO;1;19
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;001;ADMINISTRACIÓN Y GESTIÓN;GS;GRADO SUPERIOR;441104;ADMINISTRACIÓN Y FINANZAS (LOE);1CFS;PRIMERO;4;MATUTINO;1;33
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;001;ADMINISTRACIÓN Y GESTIÓN;GS;GRADO SUPERIOR;441104;ADMINISTRACIÓN Y FINANZAS (LOE);2CFS;SEGUNDO;-1;OTROS;2;62
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;001;ADMINISTRACIÓN Y GESTIÓN;GS;GRADO SUPERIOR;441104;ADMINISTRACIÓN Y FINANZAS (LOE);2CFS;SEGUNDO;2;VESPERTINO;1;4
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;001;ADMINISTRACIÓN Y GESTIÓN;GS;GRADO SUPERIOR;441104;ADMINISTRACIÓN Y FINANZAS (LOE);2CFS;SEGUNDO;4;MATUTINO;1;1
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;020;COMERCIO Y MARKETING;GM;GRADO MEDIO;925103;ACTIVIDADES COMERCIALES;1CFM;PRIMERO;-1;OTROS;1;10
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;020;COMERCIO Y MARKETING;GM;GRADO MEDIO;925103;ACTIVIDADES COMERCIALES;1CFM;PRIMERO;1;DIURNO;1;1
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;020;COMERCIO Y MARKETING;GM;GRADO MEDIO;925103;ACTIVIDADES COMERCIALES;1CFM;PRIMERO;2;VESPERTINO;1;21
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;020;COMERCIO Y MARKETING;GM;GRADO MEDIO;925103;ACTIVIDADES COMERCIALES;2CFM;SEGUNDO;-1;OTROS;1;19
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;020;COMERCIO Y MARKETING;GM;GRADO MEDIO;925103;ACTIVIDADES COMERCIALES;2CFM;SEGUNDO;1;DIURNO;1;1
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;020;COMERCIO Y MARKETING;GM;GRADO MEDIO;925103;ACTIVIDADES COMERCIALES;2CFM;SEGUNDO;2;VESPERTINO;1;1
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;020;COMERCIO Y MARKETING;GS;GRADO SUPERIOR;899104;GESTIÓN DE VENTAS Y ESPACIOS COMERCIALES;1CFS;PRIMERO;-1;OTROS;1;13
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;020;COMERCIO Y MARKETING;GS;GRADO SUPERIOR;899104;GESTIÓN DE VENTAS Y ESPACIOS COMERCIALES;1CFS;PRIMERO;1;DIURNO;1;16
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;020;COMERCIO Y MARKETING;GS;GRADO SUPERIOR;899104;GESTIÓN DE VENTAS Y ESPACIOS COMERCIALES;1CFS;PRIMERO;2;VESPERTINO;1;1
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;020;COMERCIO Y MARKETING;GS;GRADO SUPERIOR;899104;GESTIÓN DE VENTAS Y ESPACIOS COMERCIALES;2CFS;SEGUNDO;-1;OTROS;1;15
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;020;COMERCIO Y MARKETING;GS;GRADO SUPERIOR;899104;GESTIÓN DE VENTAS Y ESPACIOS COMERCIALES;2CFS;SEGUNDO;2;VESPERTINO;1;2
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;061;SANIDAD;GM;GRADO MEDIO;372063;CUIDADOS AUXILIARES DE ENFERMERÍA;1CFM;PRIMERO;-1;OTROS;3;34
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;061;SANIDAD;GM;GRADO MEDIO;372063;CUIDADOS AUXILIARES DE ENFERMERÍA;1CFM;PRIMERO;1;DIURNO;2;2
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;061;SANIDAD;GM;GRADO MEDIO;372063;CUIDADOS AUXILIARES DE ENFERMERÍA;1CFM;PRIMERO;2;VESPERTINO;2;40
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;061;SANIDAD;GM;GRADO MEDIO;372063;CUIDADOS AUXILIARES DE ENFERMERÍA;1CFM;PRIMERO;4;MATUTINO;1;30
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;061;SANIDAD;GM;GRADO MEDIO;372063;CUIDADOS AUXILIARES DE ENFERMERÍA;2CFM;SEGUNDO;-1;OTROS;2;23
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;061;SANIDAD;GM;GRADO MEDIO;372063;CUIDADOS AUXILIARES DE ENFERMERÍA;2CFM;SEGUNDO;1;DIURNO;1;1
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;061;SANIDAD;GM;GRADO MEDIO;372063;CUIDADOS AUXILIARES DE ENFERMERÍA;2CFM;SEGUNDO;2;VESPERTINO;1;13
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;061;SANIDAD;GM;GRADO MEDIO;372063;CUIDADOS AUXILIARES DE ENFERMERÍA;2CFM;SEGUNDO;4;MATUTINO;1;19
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;061;SANIDAD;GM;GRADO MEDIO;710103;FARMACIA Y PARAFARMACIA;1CFM;PRIMERO;-1;OTROS;1;8
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;061;SANIDAD;GM;GRADO MEDIO;710103;FARMACIA Y PARAFARMACIA;1CFM;PRIMERO;1;DIURNO;1;20
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;061;SANIDAD;GM;GRADO MEDIO;710103;FARMACIA Y PARAFARMACIA;1CFM;PRIMERO;2;VESPERTINO;1;7
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;061;SANIDAD;GM;GRADO MEDIO;710103;FARMACIA Y PARAFARMACIA;2CFM;SEGUNDO;-1;OTROS;1;20
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;061;SANIDAD;GM;GRADO MEDIO;710103;FARMACIA Y PARAFARMACIA;2CFM;SEGUNDO;2;VESPERTINO;1;3
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;061;SANIDAD;GS;GRADO SUPERIOR;975104;DOCUMENTACIÓN Y ADMINISTRACIÓN SANITARIAS;1CFS;PRIMERO;-1;OTROS;3;17
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;061;SANIDAD;GS;GRADO SUPERIOR;975104;DOCUMENTACIÓN Y ADMINISTRACIÓN SANITARIAS;1CFS;PRIMERO;2;VESPERTINO;2;72
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;061;SANIDAD;GS;GRADO SUPERIOR;975104;DOCUMENTACIÓN Y ADMINISTRACIÓN SANITARIAS;2CFS;SEGUNDO;-1;OTROS;2;33
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;061;SANIDAD;GS;GRADO SUPERIOR;975104;DOCUMENTACIÓN Y ADMINISTRACIÓN SANITARIAS;2CFS;SEGUNDO;2;VESPERTINO;2;32
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;061;SANIDAD;GS;GRADO SUPERIOR;977104;LABORATORIO CLÍNICO Y BIOMÉDICO;1CFS;PRIMERO;-1;OTROS;1;12
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;061;SANIDAD;GS;GRADO SUPERIOR;977104;LABORATORIO CLÍNICO Y BIOMÉDICO;1CFS;PRIMERO;1;DIURNO;1;24
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;061;SANIDAD;GS;GRADO SUPERIOR;977104;LABORATORIO CLÍNICO Y BIOMÉDICO;1CFS;PRIMERO;2;VESPERTINO;1;1
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;061;SANIDAD;GS;GRADO SUPERIOR;977104;LABORATORIO CLÍNICO Y BIOMÉDICO;1CFS;PRIMERO;4;MATUTINO;1;1
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;061;SANIDAD;GS;GRADO SUPERIOR;977104;LABORATORIO CLÍNICO Y BIOMÉDICO;2CFS;SEGUNDO;-1;OTROS;1;24
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;061;SANIDAD;GS;GRADO SUPERIOR;977104;LABORATORIO CLÍNICO Y BIOMÉDICO;2CFS;SEGUNDO;2;VESPERTINO;1;2
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;141;ACTIVIDADES FÍSICAS Y DEPORTIVAS;GM;GRADO MEDIO;557063;CONDUCCIÓN ACTIVIDADES FÍSICO-DEPORTIVAS EN EL MEDIO NATURAL;1CFM;PRIMERO;-1;OTROS;2;15
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;141;ACTIVIDADES FÍSICAS Y DEPORTIVAS;GM;GRADO MEDIO;557063;CONDUCCIÓN ACTIVIDADES FÍSICO-DEPORTIVAS EN EL MEDIO NATURAL;1CFM;PRIMERO;1;DIURNO;1;2
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;141;ACTIVIDADES FÍSICAS Y DEPORTIVAS;GM;GRADO MEDIO;557063;CONDUCCIÓN ACTIVIDADES FÍSICO-DEPORTIVAS EN EL MEDIO NATURAL;1CFM;PRIMERO;4;MATUTINO;2;51
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;141;ACTIVIDADES FÍSICAS Y DEPORTIVAS;GM;GRADO MEDIO;557063;CONDUCCIÓN ACTIVIDADES FÍSICO-DEPORTIVAS EN EL MEDIO NATURAL;2CFM;SEGUNDO;-1;OTROS;1;27
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;141;ACTIVIDADES FÍSICAS Y DEPORTIVAS;GS;GRADO SUPERIOR;543064;ANIMACIÓN DE ACTIVIDADES FÍSICAS Y DEPORTIVAS;2CFS;SEGUNDO;-1;OTROS;2;47
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;141;ACTIVIDADES FÍSICAS Y DEPORTIVAS;GS;GRADO SUPERIOR;543064;ANIMACIÓN DE ACTIVIDADES FÍSICAS Y DEPORTIVAS;2CFS;SEGUNDO;2;VESPERTINO;1;5
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;141;ACTIVIDADES FÍSICAS Y DEPORTIVAS;GS;GRADO SUPERIOR;543064;ANIMACIÓN DE ACTIVIDADES FÍSICAS Y DEPORTIVAS;2CFS;SEGUNDO;4;MATUTINO;1;2
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;141;ACTIVIDADES FÍSICAS Y DEPORTIVAS;GS;GRADO SUPERIOR;A10104;ENSEÑANZA Y ANIMACIÓN SOCIODEPORTIVA;1CFS;PRIMERO;-1;OTROS;1;8
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;141;ACTIVIDADES FÍSICAS Y DEPORTIVAS;GS;GRADO SUPERIOR;A10104;ENSEÑANZA Y ANIMACIÓN SOCIODEPORTIVA;1CFS;PRIMERO;1;DIURNO;1;33
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;141;ACTIVIDADES FÍSICAS Y DEPORTIVAS;GS;GRADO SUPERIOR;A10104;ENSEÑANZA Y ANIMACIÓN SOCIODEPORTIVA;1CFS;PRIMERO;2;VESPERTINO;1;30
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;192;TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS;GM;GRADO MEDIO;839103;ELECTROMECÁNICA DE VEHÍCULOS AUTOMÓVILES (LOE);1CFM;PRIMERO;-1;OTROS;1;11
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;192;TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS;GM;GRADO MEDIO;839103;ELECTROMECÁNICA DE VEHÍCULOS AUTOMÓVILES (LOE);1CFM;PRIMERO;1;DIURNO;1;6
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;192;TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS;GM;GRADO MEDIO;839103;ELECTROMECÁNICA DE VEHÍCULOS AUTOMÓVILES (LOE);1CFM;PRIMERO;4;MATUTINO;1;22
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;192;TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS;GM;GRADO MEDIO;839103;ELECTROMECÁNICA DE VEHÍCULOS AUTOMÓVILES (LOE);2CFM;SEGUNDO;-1;OTROS;1;27
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007554;IES JORGE JUAN;192;TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS;GM;GRADO MEDIO;839103;ELECTROMECÁNICA DE VEHÍCULOS AUTOMÓVILES (LOE);2CFM;SEGUNDO;2;VESPERTINO;1;1
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007736;IES CLOT DEL MORO;031;ELECTRICIDAD Y ELECTRÓNICA;FPB;FP BÁSICA;95610A;ELECTRICIDAD Y ELECTRÓNICA;1CFB;PRIMERO;-1;OTROS;1;4
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007736;IES CLOT DEL MORO;031;ELECTRICIDAD Y ELECTRÓNICA;FPB;FP BÁSICA;95610A;ELECTRICIDAD Y ELECTRÓNICA;1CFB;PRIMERO;1;DIURNO;1;11
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007736;IES CLOT DEL MORO;031;ELECTRICIDAD Y ELECTRÓNICA;FPB;FP BÁSICA;95610A;ELECTRICIDAD Y ELECTRÓNICA;2CFB;SEGUNDO;-1;OTROS;1;9
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007736;IES CLOT DEL MORO;031;ELECTRICIDAD Y ELECTRÓNICA;FPB;FP BÁSICA;95610A;ELECTRICIDAD Y ELECTRÓNICA;2CFB;SEGUNDO;1;DIURNO;1;1
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007748;IES CAMP DE MORVEDRE;100;IMAGEN Y SONIDO;GS;GRADO SUPERIOR;905104;ANIMACIONES 3D, JUEGOS Y ENTORNOS INTERACTIVOS;1CFS;PRIMERO;-1;OTROS;1;15
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007748;IES CAMP DE MORVEDRE;100;IMAGEN Y SONIDO;GS;GRADO SUPERIOR;905104;ANIMACIONES 3D, JUEGOS Y ENTORNOS INTERACTIVOS;1CFS;PRIMERO;1;DIURNO;1;17
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007748;IES CAMP DE MORVEDRE;100;IMAGEN Y SONIDO;GS;GRADO SUPERIOR;905104;ANIMACIONES 3D, JUEGOS Y ENTORNOS INTERACTIVOS;1CFS;PRIMERO;2;VESPERTINO;1;3
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007748;IES CAMP DE MORVEDRE;100;IMAGEN Y SONIDO;GS;GRADO SUPERIOR;905104;ANIMACIONES 3D, JUEGOS Y ENTORNOS INTERACTIVOS;2CFS;SEGUNDO;-1;OTROS;1;19
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007748;IES CAMP DE MORVEDRE;190;INFORMÁTICA Y COMUNICACIONES;FPB;FP BÁSICA;95810A;INFORMÁTICA Y COMUNICACIONES;1CFB;PRIMERO;-1;OTROS;1;2
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007748;IES CAMP DE MORVEDRE;190;INFORMÁTICA Y COMUNICACIONES;FPB;FP BÁSICA;95810A;INFORMÁTICA Y COMUNICACIONES;1CFB;PRIMERO;1;DIURNO;1;15
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007748;IES CAMP DE MORVEDRE;190;INFORMÁTICA Y COMUNICACIONES;FPB;FP BÁSICA;95810A;INFORMÁTICA Y COMUNICACIONES;2CFB;SEGUNDO;-1;OTROS;1;19
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007748;IES CAMP DE MORVEDRE;190;INFORMÁTICA Y COMUNICACIONES;GM;GRADO MEDIO;707103;SISTEMAS MICROINFORMÁTICOS Y REDES;1CFM;PRIMERO;-1;OTROS;3;32
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007748;IES CAMP DE MORVEDRE;190;INFORMÁTICA Y COMUNICACIONES;GM;GRADO MEDIO;707103;SISTEMAS MICROINFORMÁTICOS Y REDES;1CFM;PRIMERO;1;DIURNO;3;35
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007748;IES CAMP DE MORVEDRE;190;INFORMÁTICA Y COMUNICACIONES;GM;GRADO MEDIO;707103;SISTEMAS MICROINFORMÁTICOS Y REDES;1CFM;PRIMERO;2;VESPERTINO;1;1
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007748;IES CAMP DE MORVEDRE;190;INFORMÁTICA Y COMUNICACIONES;GM;GRADO MEDIO;707103;SISTEMAS MICROINFORMÁTICOS Y REDES;1CFM;PRIMERO;4;MATUTINO;1;1
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007748;IES CAMP DE MORVEDRE;190;INFORMÁTICA Y COMUNICACIONES;GM;GRADO MEDIO;707103;SISTEMAS MICROINFORMÁTICOS Y REDES;2CFM;SEGUNDO;-1;OTROS;3;45
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007748;IES CAMP DE MORVEDRE;190;INFORMÁTICA Y COMUNICACIONES;GM;GRADO MEDIO;707103;SISTEMAS MICROINFORMÁTICOS Y REDES;2CFM;SEGUNDO;1;DIURNO;1;8
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007748;IES CAMP DE MORVEDRE;190;INFORMÁTICA Y COMUNICACIONES;GS;GRADO SUPERIOR;829104;ADMINISTRACIÓN DE SISTEMAS INFORMÁTICOS EN RED;1CFS;PRIMERO;-1;OTROS;2;34
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007748;IES CAMP DE MORVEDRE;190;INFORMÁTICA Y COMUNICACIONES;GS;GRADO SUPERIOR;829104;ADMINISTRACIÓN DE SISTEMAS INFORMÁTICOS EN RED;1CFS;PRIMERO;1;DIURNO;2;20
2019;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;46007748;IES CAMP DE MORVEDRE;190;INFORMÁTICA Y COMUNICACIONES;GS;GRADO SUPERIOR;829104;ADMINISTRACIÓN DE SISTEMAS INFORMÁTICOS EN RED;1CFS;PRIMERO;4;MATUTINO;1;1
